User_ID,Name,Gender,Age,Region,Score
U04441,Choi,F,56,Gwangju,81
U04442,Lee,F,38,Busan,96
U04443,Kim,M,55,Daegu,37
U04444,Park,M,53,Daejeon,60
U04445,Kang,F,26,Daejeon,35
U04446,Kim,F,64,Incheon,100
U04447,Kang,M,39,Seoul,42
U04448,Ryu,M,31,Incheon,35
U04449,Park,M,51,Busan,96
U04450,Park,M,21,Busan,56
U04451,Lee,M,41,Daegu,74
U04452,Lee,F,60,Incheon,55
U04453,Kim,M,59,Daegu,33
U04454,Ryu,M,43,Seoul,66
U04455,Kang,M,50,Daejeon,50
U04456,Ryu,M,23,Daejeon,57
U04457,Park,F,43,Incheon,61
U04458,Kim,F,62,Daegu,82
U04459,Choi,F,36,Daegu,62
U04460,Kim,F,59,Seoul,55
U04461,Hong,M,38,Daegu,46
U04462,Kim,M,59,Gwangju,85
U04463,Ryu,M,57,Gwangju,59
U04464,Hong,F,53,Busan,34
U04465,Hong,M,52,Gwangju,35
U04466,Hong,F,25,Gwangju,91
U04467,Choi,M,55,Busan,39
U04468,Kim,F,32,Gwangju,99
U04469,Ryu,F,28,Gwangju,39
U04470,Kim,M,54,Busan,73
U04471,Choi,M,53,Incheon,85
U04472,Park,F,35,Busan,33
U04473,Lee,F,37,Busan,42
U04474,Ryu,M,37,Gwangju,48
U04475,Ryu,F,57,Daejeon,99
U04476,Kim,M,62,Gwangju,91
U04477,Lee,M,51,Incheon,38
U04478,Kang,M,26,Busan,75
U04479,Kang,M,42,Seoul,85
U04480,Choi,F,42,Busan,69
U04481,Kang,F,37,Incheon,96
U04482,Ryu,F,26,Daegu,91
U04483,Kang,M,61,Gwangju,75
U04484,Park,F,59,Daejeon,35
U04485,Park,M,43,Daejeon,58
U04486,Park,F,33,Gwangju,48
U04487,Kang,F,24,Gwangju,44
U04488,Choi,F,41,Incheon,86
U04489,Hong,F,41,Busan,67
U04490,Hong,F,29,Seoul,50
U04491,Lee,F,45,Busan,80
U04492,Hong,F,34,Busan,68
U04493,Hong,M,57,Seoul,49
U04494,Park,M,60,Daejeon,31
U04495,Park,F,61,Busan,61
U04496,Kang,M,20,Daegu,33
U04497,Lee,M,33,Daegu,36
U04498,Kim,M,55,Incheon,32
U04499,Ryu,M,50,Incheon,54
U04500,Lee,F,47,Seoul,38
U04501,Lee,M,53,Seoul,55
U04502,Choi,M,54,Incheon,93
U04503,Kang,F,58,Gwangju,47
U04504,Choi,M,42,Busan,31
U04505,Lee,F,63,Gwangju,30
U04506,Lee,M,38,Daejeon,77
U04507,Lee,M,37,Daegu,92
U04508,Hong,M,34,Seoul,65
U04509,Ryu,M,20,Incheon,92
U04510,Ryu,M,44,Daegu,55
U04511,Choi,M,45,Gwangju,35
U04512,Lee,M,54,Seoul,55
U04513,Ryu,M,34,Seoul,72
U04514,Park,M,23,Busan,30
U04515,Ryu,M,34,Seoul,38
U04516,Kang,M,61,Daejeon,56
U04517,Kang,M,57,Seoul,100
U04518,Ryu,M,64,Daejeon,32
U04519,Park,F,58,Gwangju,90
U04520,Kang,M,20,Busan,31
U04521,Hong,F,41,Daejeon,60
U04522,Ryu,F,30,Gwangju,94
U04523,Hong,F,57,Daegu,47
U04524,Ryu,M,56,Seoul,35
U04525,Kim,M,45,Incheon,71
U04526,Kim,M,46,Incheon,97
U04527,Kim,M,32,Daejeon,33
U04528,Kang,M,26,Busan,33
U04529,Hong,M,27,Daejeon,94
U04530,Hong,F,42,Gwangju,70
U04531,Hong,F,45,Gwangju,72
U04532,Park,F,63,Daejeon,84
U04533,Hong,M,46,Daejeon,48
U04534,Park,M,28,Daegu,50
U04535,Kim,M,57,Gwangju,87
U04536,Kim,M,32,Daegu,59
U04537,Kang,F,26,Daejeon,36
U04538,Ryu,F,30,Busan,98
U04539,Kim,F,29,Seoul,93
U04540,Ryu,F,52,Gwangju,31
U04541,Ryu,F,58,Incheon,96
U04542,Kang,F,22,Daegu,38
U04543,Lee,M,60,Gwangju,52
U04544,Lee,F,48,Seoul,43
U04545,Choi,M,56,Daegu,83
U04546,Kang,M,64,Gwangju,74
U04547,Choi,F,35,Daegu,45
U04548,Choi,M,35,Daegu,86
U04549,Lee,F,63,Daejeon,37
U04550,Kang,M,62,Daejeon,54
U04551,Lee,M,26,Daegu,70
U04552,Choi,F,34,Daegu,91
U04553,Kang,M,57,Incheon,47
U04554,Choi,M,25,Seoul,79
U04555,Hong,M,37,Seoul,70
U04556,Ryu,M,38,Busan,63
U04557,Kang,F,21,Busan,41
U04558,Kang,M,22,Busan,71
U04559,Ryu,F,44,Daejeon,84
U04560,Choi,F,55,Daejeon,88
U04561,Hong,F,47,Incheon,80
U04562,Park,F,57,Daejeon,82
U04563,Ryu,M,47,Busan,38
U04564,Lee,M,51,Gwangju,32
U04565,Choi,M,60,Daegu,37
U04566,Ryu,F,55,Busan,88
U04567,Ryu,M,58,Incheon,59
U04568,Kang,M,55,Daegu,96
U04569,Lee,F,62,Daejeon,84
U04570,Lee,F,42,Daegu,63
U04571,Lee,M,21,Gwangju,72
U04572,Ryu,M,29,Incheon,57
U04573,Park,M,25,Daejeon,66
U04574,Kim,M,27,Seoul,59
U04575,Choi,M,34,Busan,100
U04576,Kim,F,64,Gwangju,91
U04577,Ryu,M,48,Gwangju,58
U04578,Kim,F,47,Busan,31
U04579,Ryu,M,41,Incheon,86
U04580,Kim,M,53,Incheon,86
U04581,Lee,M,39,Gwangju,71
U04582,Hong,M,52,Busan,78
U04583,Lee,M,34,Daegu,86
U04584,Lee,M,26,Seoul,100
U04585,Kang,M,43,Seoul,47
U04586,Kang,M,45,Incheon,99
U04587,Kim,M,29,Incheon,56
U04588,Ryu,F,34,Daegu,83
U04589,Lee,M,56,Incheon,53
U04590,Kim,M,43,Seoul,63
U04591,Kang,F,30,Busan,51
U04592,Hong,M,59,Gwangju,92
U04593,Choi,M,40,Seoul,65
U04594,Kim,M,59,Daegu,90
U04595,Hong,F,57,Busan,71
U04596,Choi,M,34,Busan,62
U04597,Park,M,34,Gwangju,38
U04598,Kim,M,56,Seoul,54
U04599,Kim,F,64,Busan,42
U04600,Park,F,33,Busan,76
U04601,Park,M,62,Incheon,74
U04602,Kim,M,40,Busan,34
U04603,Park,F,63,Daegu,60
U04604,Lee,F,39,Busan,60
U04605,Choi,F,52,Incheon,100
U04606,Choi,M,22,Daejeon,70
U04607,Choi,F,59,Daejeon,75
U04608,Lee,F,42,Daegu,81
U04609,Ryu,F,63,Gwangju,34
U04610,Park,M,42,Gwangju,41
U04611,Hong,F,46,Daegu,50
U04612,Park,F,54,Busan,38
U04613,Kim,M,44,Busan,46
U04614,Kang,F,51,Daejeon,53
U04615,Choi,F,41,Daejeon,56
U04616,Park,M,27,Seoul,37
U04617,Hong,F,57,Daejeon,73
U04618,Kim,M,37,Daejeon,91
U04619,Lee,F,47,Daegu,58
U04620,Ryu,M,47,Seoul,53
U04621,Lee,F,30,Gwangju,63
U04622,Hong,M,31,Seoul,89
U04623,Kim,F,21,Busan,60
U04624,Choi,F,56,Busan,33
U04625,Park,M,23,Seoul,38
U04626,Kim,M,60,Seoul,83
U04627,Ryu,F,64,Busan,30
U04628,Lee,M,64,Daegu,90
U04629,Ryu,F,53,Daegu,60
U04630,Ryu,M,42,Daegu,74
U04631,Hong,F,32,Daegu,89
U04632,Hong,M,26,Busan,71
U04633,Park,F,51,Incheon,56
U04634,Hong,F,42,Daejeon,87
U04635,Hong,F,27,Daejeon,98
U04636,Kim,F,56,Daejeon,63
U04637,Choi,M,53,Daejeon,39
U04638,Park,M,48,Busan,95
U04639,Kim,M,56,Incheon,54
U04640,Choi,F,42,Busan,32
U04641,Ryu,F,57,Incheon,63
U04642,Kim,M,48,Busan,100
U04643,Kang,M,63,Seoul,57
U04644,Kim,M,24,Incheon,38
U04645,Hong,M,59,Daejeon,40
U04646,Choi,M,30,Incheon,68
U04647,Park,M,33,Gwangju,42
U04648,Park,F,61,Daegu,40
U04649,Choi,F,21,Incheon,64
U04650,Hong,M,54,Gwangju,37
U04651,Lee,M,64,Daegu,36
U04652,Kim,F,54,Gwangju,98
U04653,Hong,F,61,Daegu,99
U04654,Kang,M,47,Seoul,86
U04655,Ryu,M,27,Incheon,64
U04656,Choi,F,51,Gwangju,40
U04657,Kim,M,23,Seoul,67
U04658,Park,M,64,Daejeon,78
U04659,Ryu,M,26,Incheon,64
U04660,Lee,F,58,Busan,58
U04661,Kang,M,46,Busan,70
U04662,Park,M,56,Busan,35
U04663,Choi,F,36,Gwangju,39
U04664,Kim,M,29,Gwangju,52
U04665,Choi,F,23,Daegu,75
U04666,Ryu,F,42,Busan,41
U04667,Kim,F,33,Daejeon,84
U04668,Hong,F,24,Gwangju,42
U04669,Lee,F,21,Incheon,36
U04670,Hong,M,43,Gwangju,41
U04671,Hong,F,37,Incheon,90
U04672,Choi,M,46,Gwangju,54
U04673,Ryu,M,43,Daegu,31
U04674,Lee,F,48,Daegu,55
U04675,Kim,F,30,Daegu,80
U04676,Kim,M,37,Daejeon,98
U04677,Kang,M,23,Gwangju,91
U04678,Park,F,52,Incheon,68
U04679,Kang,F,33,Gwangju,40
U04680,Kang,M,63,Seoul,93
U04681,Kim,F,61,Daegu,71
U04682,Choi,M,51,Busan,39
U04683,Hong,M,23,Seoul,48
U04684,Ryu,F,39,Seoul,33
U04685,Hong,F,40,Daegu,32
U04686,Hong,F,22,Busan,43
U04687,Lee,M,44,Daegu,39
U04688,Kim,F,23,Daegu,35
U04689,Ryu,F,30,Busan,60
U04690,Choi,M,35,Seoul,60
U04691,Lee,F,55,Seoul,77
U04692,Park,M,25,Gwangju,38
U04693,Choi,M,50,Busan,55
U04694,Kang,M,59,Seoul,31
U04695,Choi,M,32,Daejeon,33
U04696,Choi,M,42,Daegu,35
U04697,Hong,F,23,Daejeon,59
U04698,Choi,F,56,Daejeon,84
U04699,Kang,F,61,Gwangju,57
U04700,Kang,M,56,Gwangju,90
U04701,Kim,F,63,Gwangju,84
U04702,Choi,M,52,Daejeon,65
U04703,Hong,M,61,Incheon,34
U04704,Choi,F,48,Incheon,58
U04705,Park,M,56,Daejeon,41
U04706,Park,F,38,Daegu,51
U04707,Hong,M,39,Daejeon,88
U04708,Kim,M,51,Daejeon,68
U04709,Kim,F,63,Gwangju,31
U04710,Kang,F,35,Gwangju,43
U04711,Kang,M,24,Gwangju,39
U04712,Lee,M,31,Incheon,77
U04713,Hong,M,64,Daejeon,93
U04714,Choi,F,40,Daegu,32
U04715,Ryu,F,33,Daegu,89
U04716,Hong,F,56,Gwangju,97
U04717,Lee,M,41,Gwangju,50
U04718,Kang,F,49,Daejeon,48
U04719,Hong,F,42,Daegu,49
U04720,Hong,M,24,Daejeon,87
U04721,Kang,M,48,Incheon,71
U04722,Lee,F,49,Daejeon,39
U04723,Kang,M,37,Gwangju,52
U04724,Kim,M,20,Seoul,41
U04725,Choi,F,58,Incheon,38
U04726,Kang,F,36,Daegu,58
U04727,Lee,F,22,Daegu,49
U04728,Park,M,61,Gwangju,94
U04729,Kim,M,26,Gwangju,32
U04730,Park,F,46,Incheon,37
U04731,Ryu,F,47,Gwangju,68
U04732,Kang,M,63,Seoul,93
U04733,Kim,M,50,Incheon,60
U04734,Choi,M,34,Gwangju,51
U04735,Kang,M,27,Busan,34
U04736,Choi,M,25,Seoul,87
U04737,Hong,M,47,Incheon,92
U04738,Park,F,23,Busan,90
U04739,Kim,F,49,Daejeon,81
U04740,Choi,F,62,Seoul,62
U04741,Lee,M,36,Daejeon,51
U04742,Choi,M,53,Busan,80
U04743,Lee,M,25,Daegu,40
U04744,Kang,F,55,Daegu,87
U04745,Kim,F,54,Gwangju,79
U04746,Choi,F,58,Daegu,99
U04747,Ryu,F,58,Daejeon,46
U04748,Choi,M,35,Seoul,75
U04749,Ryu,M,21,Daejeon,73
U04750,Kim,F,27,Daejeon,86
U04751,Choi,F,34,Daegu,34
U04752,Lee,M,46,Daejeon,68
U04753,Choi,F,35,Busan,87
U04754,Park,M,20,Incheon,38
U04755,Kang,F,29,Incheon,52
U04756,Hong,F,26,Incheon,76
U04757,Lee,F,29,Gwangju,65
U04758,Park,F,31,Daegu,60
U04759,Ryu,M,36,Daegu,52
U04760,Kang,F,64,Incheon,85
U04761,Kim,F,31,Seoul,100
U04762,Lee,M,34,Gwangju,75
U04763,Hong,F,51,Incheon,87
U04764,Kang,F,51,Daejeon,65
U04765,Ryu,M,45,Incheon,97
U04766,Hong,M,33,Incheon,89
U04767,Kim,M,45,Seoul,43
U04768,Kim,F,24,Daegu,54
U04769,Ryu,F,57,Daegu,100
U04770,Lee,F,23,Daejeon,73
U04771,Ryu,F,47,Incheon,75
U04772,Choi,M,20,Busan,42
U04773,Kim,M,32,Daejeon,91
U04774,Kang,M,62,Daegu,48
U04775,Choi,F,22,Seoul,41
U04776,Park,M,44,Daegu,77
U04777,Hong,M,61,Daegu,62
U04778,Choi,F,35,Seoul,66
U04779,Hong,M,40,Incheon,35
U04780,Ryu,M,32,Incheon,72
U04781,Choi,M,63,Daegu,79
U04782,Ryu,M,55,Daejeon,75
U04783,Park,F,27,Busan,57
U04784,Kim,F,63,Daejeon,96
U04785,Park,F,38,Gwangju,40
U04786,Kim,M,35,Daejeon,49
U04787,Ryu,F,31,Daegu,59
U04788,Kim,M,39,Daegu,65
U04789,Hong,M,37,Busan,97
U04790,Kang,M,31,Busan,65
U04791,Park,F,44,Busan,87
U04792,Choi,F,30,Daegu,57
U04793,Park,M,41,Daegu,68
U04794,Hong,M,53,Daejeon,95
U04795,Kim,M,32,Daegu,72
U04796,Hong,F,57,Gwangju,34
U04797,Lee,M,31,Incheon,42
U04798,Lee,M,58,Incheon,38
U04799,Choi,M,55,Busan,86
U04800,Hong,M,47,Daegu,56
U04801,Ryu,M,46,Gwangju,90
U04802,Choi,F,58,Incheon,79
U04803,Ryu,F,32,Daejeon,63
U04804,Choi,M,62,Seoul,94
U04805,Lee,F,59,Daejeon,74
U04806,Choi,M,46,Seoul,63
U04807,Lee,M,50,Gwangju,37
U04808,Kim,M,21,Daejeon,77
U04809,Ryu,M,37,Incheon,65
U04810,Hong,F,45,Daegu,95
U04811,Choi,F,61,Seoul,40
U04812,Lee,M,50,Daegu,81
U04813,Park,F,57,Gwangju,65
U04814,Ryu,M,41,Daegu,60
U04815,Choi,M,55,Incheon,53
U04816,Kang,F,38,Gwangju,50
U04817,Kim,F,33,Busan,59
U04818,Kim,M,33,Busan,93
U04819,Park,M,48,Seoul,68
U04820,Lee,F,36,Incheon,30
U04821,Choi,M,56,Daegu,71
U04822,Ryu,M,28,Daejeon,34
U04823,Lee,M,20,Daejeon,41
U04824,Kim,F,23,Gwangju,58
U04825,Lee,F,26,Seoul,32
U04826,Kim,M,30,Seoul,90
U04827,Lee,M,33,Seoul,80
U04828,Park,F,61,Incheon,65
U04829,Hong,M,38,Daejeon,31
U04830,Park,M,59,Gwangju,58
U04831,Park,F,22,Incheon,70
U04832,Hong,M,27,Gwangju,58
U04833,Hong,M,48,Incheon,93
U04834,Choi,F,56,Daegu,87
U04835,Ryu,F,62,Incheon,39
U04836,Ryu,M,28,Incheon,40
U04837,Choi,F,38,Daegu,36
U04838,Park,F,31,Busan,90
U04839,Park,M,46,Daegu,95
U04840,Kim,M,56,Seoul,82
U04841,Kim,M,44,Busan,94
U04842,Ryu,M,64,Daejeon,56
U04843,Choi,F,57,Gwangju,36
U04844,Kang,F,36,Incheon,94
U04845,Kang,F,63,Busan,87
U04846,Choi,F,52,Daejeon,54
U04847,Kim,M,58,Daegu,77
U04848,Ryu,M,33,Daegu,33
U04849,Ryu,M,47,Seoul,37
U04850,Kim,F,37,Seoul,97
U04851,Kang,F,52,Busan,89
U04852,Lee,M,61,Gwangju,33
U04853,Lee,M,34,Incheon,37
U04854,Kim,F,30,Daegu,45
U04855,Lee,M,55,Busan,48
U04856,Hong,F,34,Busan,30
U04857,Choi,F,49,Gwangju,63
U04858,Choi,M,34,Busan,74
U04859,Kim,F,42,Seoul,92
U04860,Park,M,62,Gwangju,35
U04861,Kang,F,34,Daegu,65
U04862,Kim,F,48,Seoul,95
U04863,Lee,F,30,Seoul,37
U04864,Kang,M,64,Gwangju,96
U04865,Park,M,37,Gwangju,56
U04866,Lee,M,59,Busan,63
U04867,Ryu,M,50,Daejeon,57
U04868,Hong,M,28,Daejeon,60
U04869,Lee,F,41,Daejeon,46
U04870,Hong,F,30,Busan,84
U04871,Kang,F,36,Incheon,38
U04872,Hong,F,52,Daegu,86
U04873,Kang,M,30,Busan,74
U04874,Kang,F,58,Busan,35
U04875,Kang,F,27,Seoul,43
U04876,Kang,F,23,Daejeon,60
U04877,Kang,F,55,Gwangju,83
U04878,Lee,M,38,Busan,40
U04879,Kang,M,43,Incheon,98
U04880,Lee,F,60,Daegu,31
U04881,Kang,F,37,Incheon,46
U04882,Hong,F,52,Busan,65
U04883,Ryu,M,55,Busan,32
U04884,Kang,F,29,Seoul,92
U04885,Park,M,33,Incheon,72
U04886,Kang,M,26,Seoul,62
U04887,Kang,F,31,Gwangju,58
U04888,Hong,F,41,Incheon,52
U04889,Choi,F,46,Daejeon,88
U04890,Hong,M,56,Gwangju,78
U04891,Park,M,30,Daejeon,84
U04892,Choi,M,55,Incheon,57
U04893,Kim,M,32,Seoul,100
U04894,Kim,M,51,Daejeon,54
U04895,Park,M,27,Busan,36
U04896,Hong,F,26,Daegu,63
U04897,Lee,F,62,Seoul,51
U04898,Park,F,62,Gwangju,96
U04899,Ryu,M,36,Gwangju,79
U04900,Choi,F,41,Incheon,77
U04901,Choi,M,53,Gwangju,99
U04902,Kang,F,39,Daegu,86
U04903,Kim,M,27,Daegu,54
U04904,Choi,F,41,Busan,95
U04905,Park,F,46,Gwangju,45
U04906,Choi,M,53,Seoul,87
U04907,Park,F,40,Daegu,70
U04908,Lee,M,34,Seoul,80
U04909,Kang,F,24,Busan,50
U04910,Kim,F,57,Incheon,85
U04911,Choi,M,36,Daegu,76
U04912,Park,M,27,Daegu,72
U04913,Hong,F,38,Daegu,60
U04914,Kim,M,24,Gwangju,44
U04915,Lee,M,42,Seoul,77
U04916,Park,M,38,Daegu,91
U04917,Ryu,F,33,Seoul,99
U04918,Ryu,F,29,Gwangju,32
U04919,Kang,M,50,Daejeon,67
U04920,Kang,M,32,Daejeon,87
U04921,Lee,M,41,Seoul,96
U04922,Lee,F,56,Gwangju,74
U04923,Kang,F,58,Daejeon,73
U04924,Choi,M,29,Busan,37
U04925,Choi,F,50,Busan,95
U04926,Park,F,62,Daejeon,100
U04927,Hong,F,54,Incheon,90
U04928,Park,M,32,Seoul,46
U04929,Hong,F,49,Daejeon,100
U04930,Lee,M,53,Seoul,65
U04931,Kim,M,55,Gwangju,97
U04932,Park,M,54,Daejeon,50
U04933,Park,F,23,Busan,75
U04934,Hong,F,23,Gwangju,75
U04935,Lee,M,25,Incheon,45
U04936,Lee,M,47,Seoul,51
U04937,Ryu,M,49,Incheon,35
U04938,Hong,M,46,Busan,85
U04939,Lee,M,24,Daegu,74
U04940,Kang,M,63,Daegu,87
U04941,Choi,F,58,Seoul,57
U04942,Ryu,F,54,Gwangju,46
U04943,Kang,M,58,Busan,65
U04944,Kim,F,63,Seoul,41
U04945,Park,M,34,Gwangju,79
U04946,Ryu,F,38,Seoul,88
U04947,Kim,M,49,Seoul,41
U04948,Park,M,57,Incheon,91
U04949,Choi,M,51,Daejeon,69
U04950,Lee,M,59,Busan,31
U04951,Kang,F,48,Incheon,54
U04952,Hong,F,25,Gwangju,60
U04953,Kang,F,45,Daejeon,76
U04954,Choi,M,46,Seoul,89
U04955,Kim,M,54,Daegu,70
U04956,Hong,M,47,Incheon,79
U04957,Lee,F,24,Busan,52
U04958,Choi,M,60,Busan,41
U04959,Hong,F,35,Daejeon,100
U04960,Choi,M,60,Incheon,51
U04961,Choi,M,37,Seoul,85
U04962,Lee,M,32,Daejeon,45
U04963,Ryu,M,62,Gwangju,87
U04964,Park,M,44,Busan,80
U04965,Hong,M,29,Gwangju,35
U04966,Lee,F,48,Incheon,31
U04967,Choi,M,29,Daegu,91
U04968,Lee,F,25,Gwangju,71
U04969,Ryu,F,35,Seoul,72
U04970,Park,F,44,Busan,81
U04971,Kang,M,63,Incheon,87
U04972,Hong,F,23,Daegu,49
U04973,Park,M,56,Busan,85
U04974,Kim,F,53,Daegu,96
U04975,Hong,F,38,Busan,88
U04976,Park,M,52,Daejeon,77
U04977,Choi,F,23,Daejeon,64
U04978,Hong,M,63,Daejeon,37
U04979,Hong,M,53,Incheon,61
U04980,Lee,M,31,Daejeon,74
U04981,Choi,M,50,Incheon,96
U04982,Kim,F,35,Seoul,56
U04983,Kang,F,21,Daejeon,32
U04984,Ryu,F,21,Incheon,86
U04985,Park,M,55,Busan,94
U04986,Lee,F,25,Incheon,49
U04987,Park,F,42,Gwangju,100
U04988,Kim,F,58,Incheon,70
U04989,Kim,M,63,Gwangju,30
U04990,Hong,F,56,Busan,33
U04991,Ryu,M,35,Incheon,100
U04992,Kim,F,62,Busan,39
U04993,Park,F,63,Gwangju,58
U04994,Choi,F,38,Daegu,44
U04995,Choi,M,43,Daejeon,48
U04996,Hong,M,46,Gwangju,87
U04997,Kang,F,26,Seoul,82
U04998,Park,F,49,Incheon,75
U04999,Park,M,60,Busan,47
U05000,Kim,F,33,Daejeon,32
U05001,Ryu,F,63,Incheon,99
U05002,Park,F,34,Daejeon,51
U05003,Lee,F,31,Daegu,84
U05004,Kang,F,48,Incheon,93
U05005,Kim,F,42,Busan,70
U05006,Lee,F,32,Daegu,37
U05007,Hong,M,28,Incheon,94
U05008,Choi,F,43,Daejeon,32
U05009,Hong,M,58,Daegu,58
U05010,Choi,F,49,Busan,99
U05011,Hong,M,20,Incheon,47
U05012,Park,F,29,Daejeon,87
U05013,Lee,M,57,Daejeon,30
U05014,Choi,F,34,Gwangju,51
U05015,Kim,M,28,Daegu,52
U05016,Lee,F,32,Incheon,37
U05017,Kim,F,42,Gwangju,58
U05018,Lee,M,52,Daejeon,73
U05019,Lee,M,28,Daegu,91
U05020,Hong,F,22,Seoul,48
U05021,Choi,M,49,Daejeon,88
U05022,Choi,F,28,Daegu,48
U05023,Ryu,F,44,Seoul,51
U05024,Lee,M,43,Daegu,97
U05025,Park,F,51,Daejeon,34
U05026,Park,M,26,Seoul,34
U05027,Kim,F,55,Daegu,54
U05028,Kim,M,44,Incheon,53
U05029,Hong,M,39,Seoul,30
U05030,Lee,M,36,Daegu,57
U05031,Kim,M,55,Incheon,76
U05032,Kim,F,45,Seoul,89
U05033,Kang,M,38,Daegu,48
U05034,Lee,F,56,Daejeon,43
U05035,Hong,M,22,Seoul,99
U05036,Kim,M,62,Seoul,37
U05037,Hong,M,47,Incheon,66
U05038,Choi,M,41,Gwangju,39
U05039,Hong,F,38,Gwangju,96
U05040,Park,M,35,Daegu,42
U05041,Park,F,25,Daejeon,68
U05042,Hong,M,56,Incheon,93
U05043,Park,F,50,Seoul,59
U05044,Choi,M,53,Gwangju,33
U05045,Lee,F,50,Incheon,74
U05046,Park,M,30,Incheon,35
U05047,Park,F,55,Incheon,45
U05048,Hong,M,25,Seoul,51
U05049,Choi,F,46,Busan,50
U05050,Ryu,M,26,Incheon,94
U05051,Ryu,F,51,Busan,59
U05052,Ryu,M,27,Gwangju,53
U05053,Ryu,F,52,Daejeon,93
U05054,Lee,M,63,Gwangju,42
U05055,Hong,F,34,Daejeon,55
U05056,Hong,M,46,Daejeon,49
U05057,Kang,F,49,Gwangju,90
U05058,Choi,F,41,Daegu,35
U05059,Ryu,M,48,Seoul,72
U05060,Lee,F,60,Busan,78
U05061,Choi,F,49,Daegu,38
U05062,Ryu,M,21,Busan,66
U05063,Lee,M,34,Seoul,45
U05064,Choi,M,46,Incheon,33
U05065,Hong,F,26,Gwangju,61
U05066,Hong,F,46,Daegu,46
U05067,Kim,M,40,Seoul,70
U05068,Park,F,32,Gwangju,74
U05069,Ryu,M,36,Daegu,45
U05070,Kang,F,30,Daejeon,49
U05071,Choi,M,29,Daegu,71
U05072,Kang,M,52,Incheon,39
U05073,Kim,M,33,Incheon,81
U05074,Park,F,56,Busan,89
U05075,Choi,M,27,Daegu,77
U05076,Lee,F,52,Daejeon,52
U05077,Ryu,M,26,Incheon,62
U05078,Park,M,53,Busan,54
U05079,Hong,F,26,Daejeon,79
U05080,Kim,F,26,Daejeon,99
U05081,Park,M,60,Daejeon,84
U05082,Ryu,F,55,Seoul,97
U05083,Park,M,26,Incheon,33
U05084,Ryu,F,39,Seoul,57
U05085,Hong,F,37,Seoul,58
U05086,Choi,M,64,Incheon,77
U05087,Lee,M,62,Daegu,42
U05088,Hong,F,60,Gwangju,72
U05089,Lee,M,33,Busan,38
U05090,Choi,M,59,Gwangju,69
U05091,Park,M,33,Gwangju,75
U05092,Lee,F,40,Gwangju,87
U05093,Kim,F,46,Gwangju,85
U05094,Kim,M,45,Incheon,41
U05095,Ryu,M,46,Gwangju,54
U05096,Hong,F,43,Busan,45
U05097,Choi,M,24,Daegu,80
U05098,Ryu,F,61,Incheon,82
U05099,Hong,F,57,Gwangju,81
U05100,Hong,M,47,Daejeon,96
U05101,Ryu,M,61,Incheon,53
U05102,Kang,F,62,Daegu,43
U05103,Hong,M,51,Gwangju,51
U05104,Kang,M,43,Seoul,60
U05105,Kim,M,25,Incheon,87
U05106,Kim,M,29,Daejeon,98
U05107,Hong,F,22,Incheon,48
U05108,Kim,F,26,Seoul,82
U05109,Choi,F,48,Incheon,31
U05110,Kang,M,53,Daejeon,82
U05111,Kang,M,26,Daegu,96
U05112,Hong,F,36,Daejeon,76
U05113,Kim,F,32,Daegu,82
U05114,Lee,F,40,Daejeon,86
U05115,Ryu,F,50,Busan,54
U05116,Ryu,M,28,Incheon,64
U05117,Kang,M,64,Incheon,58
U05118,Hong,F,32,Seoul,46
U05119,Hong,M,36,Busan,78
U05120,Choi,M,27,Seoul,85
U05121,Park,M,28,Incheon,32
U05122,Park,F,28,Seoul,51
U05123,Kang,F,59,Daegu,43
U05124,Ryu,F,49,Busan,32
U05125,Choi,M,26,Daejeon,67
U05126,Choi,M,36,Daegu,50
U05127,Choi,M,58,Gwangju,80
U05128,Kang,F,57,Daejeon,53
U05129,Park,F,24,Seoul,74
U05130,Ryu,F,36,Incheon,98
U05131,Choi,M,59,Daegu,73
U05132,Ryu,F,20,Busan,76
U05133,Kim,F,35,Daejeon,86
U05134,Hong,M,36,Gwangju,48
U05135,Hong,M,49,Daegu,63
U05136,Ryu,M,50,Incheon,32
U05137,Lee,F,54,Busan,68
U05138,Lee,M,64,Busan,89
U05139,Kang,F,27,Daejeon,39
U05140,Kang,M,49,Daegu,69
U05141,Hong,F,58,Daegu,31
U05142,Kim,F,40,Busan,74
U05143,Park,M,34,Seoul,56
U05144,Park,M,53,Busan,82
U05145,Kang,M,46,Incheon,38
U05146,Kim,F,21,Daegu,30
U05147,Kang,F,29,Daejeon,62
U05148,Park,M,24,Daegu,67
U05149,Ryu,M,46,Busan,86
U05150,Kang,M,23,Incheon,62
U05151,Choi,M,32,Seoul,77
U05152,Ryu,M,36,Daegu,32
U05153,Kang,M,40,Busan,61
U05154,Hong,F,42,Gwangju,50
U05155,Kang,F,52,Busan,97
U05156,Hong,F,34,Busan,46
U05157,Kim,F,33,Incheon,71
U05158,Park,M,28,Busan,97
U05159,Ryu,M,63,Busan,41
U05160,Ryu,M,56,Busan,74
U05161,Lee,F,49,Daegu,65
U05162,Lee,M,48,Busan,80
U05163,Park,F,42,Incheon,36
U05164,Lee,M,53,Gwangju,62
U05165,Ryu,F,26,Daegu,77
U05166,Kang,M,28,Gwangju,95
U05167,Kim,F,23,Busan,62
U05168,Kim,F,21,Seoul,56
U05169,Park,M,46,Gwangju,76
